,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
26,27,3886,9318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,5,,,,,,,,,,,,,,,16,35,,,,,,,,,,,,,84,14,3517,6,,,,,,,,,15,975,8,11,351,39,17,12,,,107,8,148,23,,,400,48,,,,,9,2,,,,,,,,,,,,,15,44,,,,,,,,,,,718,2,,,,,,,,,,,,,,,1220,9,110,52,,,,,,,,,,,,,23,30,,,,,,,,,8,2,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,32,9,8,97,8,,,,,,,,,,,,,,,,,337,25,,,,,872,3,,,249,3,266,35,,,,,,,,,,,,,,,,,90,5,17,14,,,,,16,10,,,,,62,35,,,,,,,,,,,,,,,,,,,71,10,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,54
27,28,2392,9152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,26,,,,,,,167,12,,,,,,,878,36,,,,,15,13,,,4786,25,,,422,35,,,5,9,102,9,61,34,,,932,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,29,,,,,,,,,,,,,,,431,35,208,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,23,,,36,25,,,,,,,,,,,,,,,,,433,19,,,,,98,34,,,,,,,,,,,,,,,,,,,,,,,14,18,,,,,,,20,9,,,,,101,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,33
28,29,5432,9034,,,,,,,,,,,140,9,,,15,2,,,,,,,,,,,,,,,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,79,,,,,,,,,4722,26,,,1288,14,,,,,197,7,23,63,,,163,84,,,,,,,,,,,,,,,15,2,,,601,4,140,3,,,,,,,,,,,,,,,202,8,,,,,,,,,173,65,241,34,,,,,,,,,,,,,20,36,,,,,,,,,,,,,,,,,27,8,,,,,,,,,10,5,,,8,3,,,,,,,,,,,,,,,212,30,11,6,52,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,,,40,2,,,265,2,,,,,,,,,,,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,34
29,30,9209,8765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,,,,,,,,,,,,,77,16,550,56,,,,,,,,,5202,22,,,131,62,,,,,7,22,152,22,,,4,395,,,,,,,,,,,,,,,,,,,28,36,,,,,,,,,,,79,24,,,,,,,,,,,,,,,818,19,155,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,14,4,17,146,7,,,,,,,,,,,,,,,,,407,21,,,,,,,,,,,251,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,13,,,,,,,,,,,,,12,14,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,,
30,31,1931,8694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,91,,,,,,,,,8038,15,,,90,75,10,16,,,,,,,,,141,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,18011,8542,,,,,,,,,,,26,15,,,,,,,,,,,,,,,,,4,5,,,,,,,35,3,,,,,,,,,10,47,,,,,,,55,24,,,,,,,263,87,,,,,,,,,2711,52,3,38,584,27,10,17,,,,,7,113,,,164,82,,,,,,,,,,,,,,,,,,,36,31,66,4,,,,,,,,,27,33,,,,,13,16,,,,,,,,,87,88,3306,4,,,,,,,,,,,,,26,27,,,,,,,,,2,4,,,,,,,,,7,2,,,,,,,20,3,,,,,24,7,,,,,,,,,,,,,46,68,7,13,12,38,,,,,,,,,,,,,,,,,67,45,,,,,202,26,,,,,546,24,,,,,,,,,,,,,5,8,8,3,21,16,,,,,,,,,,,,,17,67,,,,,13,5,,,,,,,,,,,,,31,20,,,,,18,26,,,8,2,,,,,55,8,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2719,8363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,83,,,,,,,32,33,,,,,21,37,600,51,,,,,,,,,5517,21,3,33,428,34,,,,,,,37,44,,,713,30,,,,,,,,,,,,,,,,,,,77,20,,,,,,,,,,,13,47,,,,,,,,,,,,,,,235,51,,,,,,,,,,,,,,,14,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,45,,,,,,,,,,,,,,,,,,,,,81,42,,,,,,,,,,,214,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,34,,,,,,,,,,,,,,,,,,,,,,,,,9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,21
33,34,2398,8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,77,,,,,,,,,6961,16,2,42,96,71,,,,,,,20,69,,,463,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,56,,,,,,,,,,,,,,,,,,,,,34,66,,,,,,,,,,,169,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,59,,,,,,,,,,,,,,,,,,,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,2921,7796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,50,,,,,,,,,,,,,,,1057,30,,,,,,,,,3997,33,,,,,,,,,,,,,,,517,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,9,,,,,,,,,,,,,88,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,25,,,,,,,,,,,,,,,,,,,,,,,,,,,212,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,30549,7629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,22,,,,,32,34,813,39,,,,,,,,,5068,24,,,,,,,,,,,,,,,454,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,46,353,28,,,,,,,,,,,,,13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,34,,,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2386,7007,,,,,,,,,,,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,34,,,,,,,38,29,,,,,14,48,303,76,,,,,,,,,2843,48,4,27,1899,11,,,,,,,59,36,,,360,54,,,,,,,,,,,,,,,,,,,38,28,,,,,,,,,,,19,37,,,,,,,,,,,,,,,359,39,,,,,,,,,,,,,,,27,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,83,12,,,,,,,,,,,,,,,,,221,28,,,,,97,35,,,,,27,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,33,,,,,,,,,,,,,24,11,,,,,,,,,,,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,445,12
37,38,1258,6960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,45,,,,,,,750,43,,,,,,,,,6143,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,2785,6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,3,,,,,,,,,,,,,20,38,234,97,,,,,,,,,748,117,2,44,3218,3,,,7,6,,,7,110,,,660,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,18,31,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,10,,,,,,,,,,,,,,,,,,,,,58,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,29,71
39,40,6819,6635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,24,3768,4,,,,,,,,,1345,82,6,18,88,77,,,,,,,32,47,,,161,85,,,,,,,,,,,,,,,,,,,23,38,,,,,,,,,,,,,,,,,,,,,,,8,3,,,137,73,106,54,,,,,,,,,,,,,8,62,,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,89,51,,,16,34,,,,,,,,,,,,,,,,,392,23,,,,,39,46,,,,,175,50,,,,,,,,,,,,,,,,,9,22,,,,,,,,,,,,,53,37,,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,45
40,41,178900,6278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,9,,,,,,,752,42,,,,,,,,,4221,32,,,,,,,,,,,,,,,264,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31,,,,,,,,,,,,,,,342,43,109,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,30,,,,,,,,,,,114,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,2399,6086,,,,,,,,,,,35,13,,,,,,,17,3,,,,,,,,,,,22,14,,,,,,,,,6,5,,,,,30,16,,,,,,,15,44,,,,,,,170,125,,,,,,,,,2200,57,13,4,497,32,,,,,13,18,21,65,,,164,81,,,,,,,,,,,,,,,,,,,35,32,,,,,,,,,,,22,35,,,,,,,,,,,,,,,163,68,210,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,53,,,,,,,,,6,4,,,,,,,,,,,59,48,,,,,99,33,,,14,11,2026,9,,,,,,,,,,,,,,,2,5,23,14,,,,,,,,,,,,,23,60,,,,,,,,,,,,,,,,,,,19,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,38
42,43,4112,5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,55,,,,,,,,,,,,,59,20,239,93,,,,,,,,,3379,40,7,16,174,52,,,1,15,50,13,,,,,223,69,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,,,,,,,21,15,,,,,,,,,133,75,146,47,,,,,,,,,,,,,30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,58,,,16,33,,,,,,,,,,,,,,,,,658,13,,,,,251,20,,,,,184,47,,,,,,,,,,,,,,,,,21,15,,,,,,,,,,,,,16,70,,,,,,,,,,,,,77,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,28
43,44,1917,5917,,,,,,,,,,,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32,,,,,,,46,26,,,,,106,11,450,64,,,,,,,,,3124,42,3,32,446,33,,,4,12,70,12,18,75,,,387,50,,,,,,,,,,,,,,,,,,,62,25,,,,,,,,,,,,,,,,,,,,,,,,,,,142,71,,,,,,,,,,,,,,,19,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,11,,,14,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,54,,,,,,,,,,,,,,,,,8,24,,,,,,,,,,,,,40,43,,,,,,,,,,,,,,,,,,,,,,,,,13,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,49
44,45,2281,5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,30,,,,,,,,,,,,,,,,,,,,,,,,,3624,36,,,1206,15,,,,,,,,,,,307,58,,,,,,,,,,,,,,,,,,,37,29,,,,,,,,,,,,,,,,,,,,,,,,,,,588,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2407,5726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,310,,,,,,,,,5658,20,,,27,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,483,5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,,,,,,,,,,,,,16,41,228,99,,,,,,,,,3768,35,,,86,78,,,,,,,24,60,,,393,49,,,,,,,,,,,,,,,,,,,24,37,,,,,,,,,,,,,,,,,,,,,,,3,6,,,200,59,441,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,62,,,20,30,,,,,,,,,,,,,,,,,31,68,,,,,56,40,,,,,192,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,,,,,,,,,,,,,,,,,,,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,41
47,48,36218,5581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,41,,,,,,,79,18,,,,,17,40,1217,24,,,,,,,,,2718,51,,,77,83,,,,,,,30,49,,,260,63,,,,,,,,,,,,,,,,,,,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,121,79,623,19,,,,,,,,,,,,,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,42,,,28,28,,,,,,,,,,,,,,,,,57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,36
48,49,5894,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,37,,,,,,,,,,,,,,,706,45,,,,,,,,,1926,62,,,304,43,,,,,,,49,41,,,368,52,,,,,,,,,,,,,,,,,,,68,23,,,,,,,,,,,,,,,,,,,,,,,,,,,342,42,252,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,50,,,,,,,,,,,,,,,,,,,,,,,,,,,318,17,,,,,856,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,28,,,,,,,,,,,,,,,,,,,19,28,,,,,55,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,42
49,50,13713,5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,53,,,,,,,,,,,,,67,18,808,40,,,,,,,,,1921,63,,,341,40,,,4,13,,,54,38,,,873,23,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,14,46,,,,,,,,,,,4,5,,,271,48,175,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,32,,,,,372,14,,,,,116,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,,,,,,,,,,,,,,,,,,,37,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,26
50,51,68448,5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,51,,,,,,,,,,,,,37,30,381,67,,,,,,,,,2924,45,,,,,,,,,,,,,,,967,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,37,44,76,,,,,,,,,,,,,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,66,,,,,,,,,2,7,,,,,,,,,,,103,40,,,,,29,52,,,,,87,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,11733,4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,156,,,,,,,3,1,964,97,,,,,,,,,,,,,,,133,96,,,,,,,,,,,,,,,,,,,,,,,,,338,3,,,,,19,38,,,,,,,,,,,,,,,3161,3,30,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,90,3,,,,,27,7,,,,,8,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,172225,4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,40,,,,,,,22,451,,,,,,,,,4451,30,,,,,,,,,,,,,,,330,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,3955,4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,28,,,,,,,11,52,,,,,,,162,128,,,,,,,,,1769,66,,,421,36,,,,,,,,,,,616,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,21,,,,,,,,,,,,,,,1050,14,,,,,,,,,,,,,,,169,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,64,,,,,,,,,,,163,52,,,,,,,,,,,,,,,,,75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,18
54,55,41114,4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4346,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56,28,4551,,,,,,,,,,,235,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,116,,,,,,,,,1987,60,,,228,47,,,,,,,27,52,,,247,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13,,,,,,,,,141,72,1296,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,72,,,,,,,,,,,,,,,,,,,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,891,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,67,,,,,,,,,,,,,,,286,81,,,,,,,,,2019,59,,,533,28,,,,,,,,,,,534,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,58,2381,4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33,,,,,,,,,,,,,,,,,,,,,,,,,3443,39,,,497,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,4192,3973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,19,,,,,,,39,27,,,,,46,27,825,38,,,,,,,,,2,1011,,,219,49,,,,,,,51,39,,,201,74,,,,,,,,,,,,,3,7,,,,,11,48,,,,,,,,,,,50,26,,,,,,,,,,,,,,,339,44,475,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,36,,,,,,,,,,,,,,,,,,,,,96,41,,,,,,,,,,,1271,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,31,,,,,,,,,,,,,,,,,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,52
